title	text
អាជ្ញាធរអគ្គិសនីកម្ពុជា	<p>អាជ្ញាធរអគ្គិសនីកម្ពុជា ជានីតិ​បុគ្គល​សាធារណៈ​ដែល​ទទួល​សិទ្ធិ​ពី​រាជ​រដ្ឋាភិបាល​និង​មាន​ស្វ័យភាព ក្នុង​ការ​ត្រួត​ពិនិត្យ​លើ​ការ​ធ្វើ​សេវា​កម្ម​អគ្គិសនី និងការ​​គ្រប់​គ្រង​​លើ​ទំនាក់​​ទំនង​រវាង​ការ​ផ្តល់ ការទទួល និង​ការ​ប្រើ​ប្រាស់​សេវា​អគ្គិសនី។ អាជ្ញាធរ​​​​​អគ្គិសនី​កម្ពុជា​បង្កើត​ឡើង​ដោយ​ច្បាប់​ស្តី​ពី​អគ្គិសនី​នៃ​ព្រះរាជាណាចក្រកម្ពុជា។ សមត្ថកិច្ចទទួលខុសត្រូវរបស់ក្រសួងឧស្សាហកម្ម រ៉ែ និងថាមពល និងអាជ្ញាធរអគ្គិសនីកម្ពុជា ក្នុងវិស័យអគ្គិសនី. ក្រសួងឧស្សាហកម្ម រ៉ែ និងថាមពលជាអ្នកទទួលខុសត្រូវគ្រប់គ
គម្រោង​ប្លង់​គោល​រាជធានី​ភ្នំពេញ	<p>គម្រោង​ប្លង់​គោល​រាជធានី​ភ្នំពេញ ជា​ឯកសារ​មាន​លក្ខណៈ​យុទ្ធសាស្ត្រ​នៃ​ការរៀបចំ​អភិវឌ្ឍន៍​ទីក្រុងភ្នំពេញ​រហូត​ដល់ ២០២០។ យុទ្ធសាស្ត្រ​តម្រង់​ទិស. និយមន័យ​នៃ​ប្លង់​គោល. ប្លង់​គោល ជា​ឯកសារ​មាន​លក្ខណៈ​យុទ្ធសាស្ត្រ​នៃ​ការរៀបចំ​អភិវឌ្ឍន៍​ទីក្រុង​រហូត​ដល់ ២០២០ ។ បំណង​នេះ​គឺ​សំដៅ​រៀបចំ​តម្រង់​ទិស​សម្រាប់​ថ្ងៃ​អនាគត​នូវ​ការ​វិនិយោគ​របស់​រដ្ឋ និង ឯកជន ។ គម្រោង​ដែល​មិន​រាប់​បញ្ចូល​ក្នុង​ប្លង់គោល. ប្លង់​ទាំងអស់​ខាងលើ​ត្រូវ​រៀបចំ​ឡើង​ដោយ​មន្ទីរ​ដែនដី​នគរោបនីយកម្ម និង​សំណង់ ភ្នំពេញ ដោយ​ផ្អែក លើ​ប្លង់គោល​នេះ
គណៈ​កម្មការ​មូលត្រ​កម្ពុជា	<p>គណៈកម្មការមូលត្រកម្ពុជាហៅកាត់ថា គ.ម.ក ត្រូវបានបង្កើតឡើងក្រោយពីច្បាប់មូលបត្ររដ្ឋ និងច្បាប់ស្ដីពីការបោះផ្សាយ និង ជួញ​ដូរ​មូលបត្រ​មហាជន​បាន​អនុម័ត​រួច​។ គ.ម.ក មាន គោលដៅគ្រប់គ្រងវិស័យមូលបត្រក្នុងព្រះរាជាណាចក្រកម្ពុជា ក្នុងគោលបំណងចូលរួមចំណែក ដល់ការអភិវឌ្ឍសេដ្ឋកិច្ចជាតិ និងសង្គម តាម​រយៈ​ការ​កៀរគរ​មូលធនពី សាធារ​ណជន ឫអ្នកវិនិយោគមូលបត្រ ដើម្បីឆ្លើយតបទៅនឹងតម្រូវការហរិញ្ញវត្ថុសម្រាប់ការវិនិយោគនៅកម្ពុជា។ ប្រធានគណៈកម្មការ. ប្រធានគណៈកម្មការមូលបត្រកម្ពុជា ជារដ្ឋមន្ដ្រីនៃក្រសួងសេដ្ឋកិច្ចនិងហិរញ្ញវត្ថុ។ ឯកឧត្
ប្រវត្តិ​សំពត់​ចង​ក្បិន	<p>យោងទៅតាម​ការ​តំណាលតៗ គ្នា​របស់​លោកតា លោកយាយ ចាស់ៗ បាន​តំណាល​រឿងព្រេង ដែល​ទាក់ ទង​ទៅ​និង​សំពត់​ចងក្បិន​ថា ៖ កាលពី​យូរលង់​ណាស់​មកហើយ ខ្មែរ​យើង ស្លៀកសំពត់​ចងក្បិន​តាម​សាសន៍ក្លិង្គ។ សាសន៍​ក្លិង្គ​កាន់សាសនា​ជាច្រើន​បែបណា​ស់ តែ​សាសនា​ដែល​ធំជាងគេ​គឺ​សាសនា ព្រហ្មញ្ញសាសនា ។ ព្រះមហា ក្សត្រ​ខ្មែរ​យើង​ដែល​កសាង​នគរ​វត្ដ ក៏​ឧទ្ទិស​ចំពោះ​ព្រហ្មញ្ញសាសនា​ដែរ ។ កាលពី​សម័យបុរាណ​ខ្មែរ​យើង​និយម អាន​រឿង​រាមកេរ្តិ៍​ណាស់​នៅ​នឹង​ជញ្ជាំង​អង្គរវត្ដ​ថែវ​ជាន់​ទី ១ ទៀតផង ។ ចំពោះ​មូលហេតុ​ដែល​សាសន៍​ក្លិង្គ ស្លៀកសំពត់​ចងក្បិ
ដំណាក់​កាល​វិវត្តន៍​វ័យ​របស់​មនុស្ស	<p>តាម​សៀវភៅ​វប្បធម៌​ទូទៅ​ភាគ២របស់លោក ឡុង សារិន បាន​បង្ហាញថា ក្នុង​មួយជីវិត​រស់នៅ​របស់​មនុស្ស ត្រូវបាន​បែងចែក​ជា១០វ័យ​គឺ៖</p>
ទន្លេនៅកម្ពុជា	<p>ប្រទេសកម្ពុជាជាប្រទេសកសិកម្ម ដោយសារតែប្រទេសនេះសំបូរប្រព័ន្ធធារាសាស្ត្រធម្មជាតិ និង​ប្រព័ន្ធ​ផ្លូវ​ទឹក​ជាច្រើន​។ ខាងក្រោមនេះជាបញ្ជីរាយនាមទន្លេ​ ស្ទឹង បឹង និង ព្រែក នានា​នៅក្នុងប្រទេសកម្ពុជា៖</p>
ប្រេស៊ីល	<p>ប្រទេសប្រេស៊ីល (ភាសាព័រទុយហ្កាល់៖ "Brasil") ដោយមាន​ឈ្មោះ​ផ្លូវជាការថា សាធារណរដ្ឋ​សហព័ន្ធ​ប្រេស៊ីល ("República Federativo do Brasil") គឺជា​ប្រទេស​ដ៏ធំបំផុតមួយស្ថិតនៅទ្វីប​អាមេរិក​ខាងត្បូង​និងអាមេរិកឡាទីន។ ប្រទេសប្រេស៊ីលមានក្រឡាផ្ទៃសរុប ៨.៥ លានគីឡូម៉ែត្រការ៉េ ដែលធ្វើឱ្យវាក្លាយជា​ប្រទេស​ធំ​ជាងគេ​ទី​ប្រាំនៅលើពិភពលោកបើគិតតាមទំហំផ្ទៃដី និងមានចំនួនប្រជាជនជាង ២១១ លាននាក់ដោយ​ជាប់លំដាប់ថ្នាក់​លេខប្រាំមួយខាងចំនួនប្រជាជន។ រដ្ឋធានីរបស់ប្រេស៊ីលគឺប្រាស៊ីលីយ៉ា ហើយចំណែកឯទីក្រុងធំបំផុតគឺសាវប៉ូលឡូ។ ប្រទេស​នេះមា
រុស្ស៊ី	<p>ប្រទេសរុស្ស៊ី (ភាសារុស្ស៊ី៖ Россия, "រ៉ូស្ស៊ីយ៉ា") ដោយមាន​ឈ្មោះ​ជាផ្លូវការថា សហព័ន្ធ​រុស្ស៊ី គឺជា​ប្រទេស​មួយ​ដែលលាតសន្ធឹងពីភូមិភាគអឺរ៉ុបខាងកើតមកដល់តំបន់អាស៊ីខាងជើង។ រុស្ស៊ីមានផ្ទៃក្រឡាសរុប ១៧,១២៥,១៩១ គីឡូម៉ែត្រការ៉េដែលស្មើនឹងមួយភាគប្រាំបីនៃផ្ទៃដីដែលមានមនុស្សរស់នៅលើភពផែនដី ហើយលាតត្រដាងឆ្លងកាត់ល្វែងម៉ោងចំនួន ១១ និងមានព្រំដែនជាប់នឹងប្រទេសអធិបតេយ្យចំនួន ១៦។ វាជាប្រទេសដែល មានទំហំផ្ទៃដីធំជាងគេបង្អស់នៅលើពិភពលោក និងជាប្រទេសដែលមានចំនួនប្រជាជនច្រើនជាងគេទី ៩ ហើយក៏ត្រូវជាប្រទេសដែលមានប្រជាជនច្រើនបំផុតនៅទ្
រដ្ឋបាល ខេត្ត-ក្រុង ចាស់	<p>បំណែងចែករដ្ឋបាលខេត្ត និង ក្រុង. ប្រទេសកម្ពុជាត្រូវបានចែកជា ២០ខេត្ត និង ៤ក្រុង និងបែងចែកជាបន្តបន្ទាប់ទៀតជាស្រុក ឃុំ ភូមិ និង កោះ ភ្នំពេញជាមណ្ឌលដែលមានប្រជាជនច្រើនជាងគេប្រហែល ១លាននាក់ ក្នុងចំនោមប្រជាជនកម្ពុជាទាំង អស់១៣លាននាក់។ មណ្ឌលគិរី ជាខេត្តធំជាងគេតែមានប្រជាជនតិចជាងគេ ស្ថិតនៅតំបន់ខ្ពង់រាប ភាគឥសានជាប់ព្រំដែនវៀតណាម។ តារាងទំហំខេត្ត ក្រុង រាជធានី</p>
សុភាសិត​ខ្មែរ	<p>សុភាសិត​ខ្មែរ ជា​ឃ្លា​​​ខ្លី​ៗ តែ​មាន​អត្ថន័យ​​ជ្រៅ​ជ្រះ​ ​​ជា​​ឱវាទ​ល្អៗ​​ដែល​មាន​ប្រយោជន៍​គួរ​រៀន​គួរ​ស្តាប់។​ ទំព័រ​នេះគឺ​ជា​កម្រង​ប្រមូល​ផ្តុំ​សុភាសិត​ខ្មែរ ដក​ស្រង់​ចេញ​ពី​សៀវ​ភៅប្រមូល​ភាសិត​ខ្មែរ​ ផ្សាយ​ចេញ​ពី​សមាគម​សម្តេច​ ជួន ណាត​។ អ. = ឯក​សារយោង =</p>
គណៈ​​កម្មាធិការ​ជាតិ​ភាសា​ខ្មែរ	<p>​គណៈ​កម្មាធិការ​ជាតិ​ភាសា​ខ្មែរ​ ត្រូវ​បាន​បង្កើត​​​ឡើង​ដោយ​អនុក្រឹត្យស្ដីពីការ​បង្កើត​គណៈ​កម្មាធិការ​ជាតិ​ភាសា​ខ្មែរ ដែល​បា​ន​ចុះ​ហត្ថ​លេខា​សំរេច​នៅ​​ ថ្ងៃទី ០៥ ខែ មីនា ឆ្នាំ ២០០៧។ ​អនុក្រឹត្យស្ដីពីការ​បង្កើត​គណៈ​កម្មាធិការ​ជាតិ​ភាសា​ខ្មែរ​ មាន​ន័យ​ខ្លឹម​សារ​ដូច​តទៅ៖ មាត្រា ១. បង្កើត​គណៈ​កម្មាធិការ​ជាតិ​ភាសា​ខ្មែរ (គ.ជ.ភ.ខ) ទទួល​បន្ទុក​កំណត់​ឯកភាព​នៃ​ការ​ប្រើប្រាស់​ភាសា​ខ្មែរ ដែល​មាន​សមាសភាព​ដូច​តទៅ ៖ ១. ឯក​ឧត្ដម​បណ្ឌិត សុខ អាន ឧបនាយក​រដ្ឋ​មន្ត្រី រដ្ឋ​មន្ត្រី​ទទួល​បន្ទុកទីស្ដី​ការ​គណៈ​រដ្ឋ​
ត្រឹង ងា	<p>លោកសាស្ត្រាចារ្យត្រឹង ងា គឺជាអ្នកនិពន្ធសៀវភៅប្រវត្តិសាស្ត្រខ្មែរ (ភាគទី១ និងភាគទី២) ដែលបានបោះពុម្ពផ្សាយនៅក្នុងឆ្នាំ១៩៧៣ (សម័យសាធារណរដ្ឋខ្មែរ) ។ លោកត្រូវបានពួកខ្មែរក្រហមយកទៅសម្លាប់នៅគុកទួលស្លែង (ភ្នំពេញ) នៅខែវិច្ឆិកា ឆ្នាំ១៩៧៥ ពេលដែលគាត់និងក្រុមគ្រួសារកំពុងស្ថិតនៅ ភូមិក្បាលដំរីក្រោម ស្រុកកោះធំ ខេត្តកណ្តាល ។ អំពី​ប្រវត្តិ​ផ្ទាល់ខ្លួន. លោក ត្រឹង ងា​ (Tran Ngea) កើតនៅថ្ងៃទី ២ ខែមករា ឆ្នាំ១៩៣៧ នៅស្រុកយីងចូវ ខេត្តពលលាវ កម្ពុជាក្រោម ។ ឪពុករបស់លោកឈ្មោះឡាំ ស៊ុង (ជនជាតិខ្មែរ) និងម្តាយរបស់លោកឈ្មោះទិន សៀ
កិត្តិព្រឹទ្ធបណ្ឌិត	<p>កិត្តិព្រឹទ្ធបណ្ឌិតគឺជាគោរម្យងារដែលទើបបង្កើតក្នុង​ឆ្នាំ២០១៣ ដែលបានផ្ដល់ដល់បុគ្គលបីរូបរួមមានសម្ដេចចៅពញាចក្រីហេង-សំរិន សម្ដេចមហាធម្មពោធិសាលជា-ស៊ីម និងលោកជំទាវប៊ុន-រ៉ានី-ហ៊ុនសែន បច្ចុប្បន្នបានងារជាសម្ដេចកិត្តិព្រឹទ្ធបណ្ឌិត។ ប្រវត្តិ. ដើម្បី​បង្ហាញ​នូវ​សេចក្តី​កោត​សរសើរ និង​ដឹងគុណ​ចំពោះ​ថ្នាក់​ដឹកនាំ​ជាតិ ដែល​មាន​បុគ្គលភាព​ថ្លៃថ្នូរ​ល្អ​ប្រសើរ និង​មាន​មគ្គុទេសក៍​ដឹកនាំ​ដ៏​ខ្ពង់ខ្ពស់​ប្រកប​ដោយ​សេចក្តី​ថ្កុំថ្កើង ល្បីល្បាញ ហើយ​ស័ក្តិសម​ជា​ឥស្សរជន​ឆ្នើម​ជាន់​ខ្ពស់​របស់​ជាតិ និង​ដើម្បី​ជា​គំរូ​ប្រពៃ​
គងម៉ង់	<p>គង​ម៉ង់គងម៉ង់​ គឺ​ជា​គង​តែ​មួយ​ម្នាក់​ឯង គ្មាន​គង​​មួយ​ទៀត​ជា​គម្រប់​ពីរ​ទេ ។ ប្រវត្តិ. តាម​បន្ទូល​របស់​សម្តេច​ព្រះ​សង្ឃរាជ​ ជួន ណាត ក្នុង​ឆ្នាំ​១៩៦៥​ថា «គង់​ម៉ង់​នេះ​ខ្មែរ​មាន​ប្រើ​ប្រាស់​តាំង​ពី​យូរយារ​មុន​សម័យ​អង្គរ​ អ្នក​គោះ​គង​ត្រូវ​ជា​មនុស្ស​ក្រមាច់​ក្រមើម» ។ ​តាម​ប្រសាសន៍​របស់​​លោក Alain Danié-lou ថា «នៅ​សៀម​គង​ចិន​ហៅ​ឈ្មោះ​ថា គង​ម៉ង់» ។ គង​បែប​នេះ​មាន​នៅ​ក្នុង​កម្ពុជា​មាន​ឈ្មោះ​ថា គង​ម៉ង់​ដែរ ។ បើ​តាម​ប្រសាសន៍​របស់​លោក​ខាង​លើ​នេះ​គង​ម៉ង់​ដែល​សៀម​ប្រើ​ និង​ខ្មែរ​ប្រើ​គឺ​ជា​គង​ម៉ង់​ដែល​
ស្លឹក (ឧបករណ៍ភ្លេង)	<p>ស្លឹក​ជា​ឧបករណ៍​តន្ត្រី​ផ្លុំ​ដែល​មាន​សំនៀង​ប្រហាក់​ប្រហែល​នឹង​សំនៀង​មនុស្ស​ហួច​ដែរ។ ឧបករណ៍​នេះ​មិន​ប្រើ​ចូល​រួម​ជា​មួយ​ឧបករណ៍​ដទៃ​ឡើយ។ វា​គឺ​ជា​ស្លឹក​ឈើ​ស្រស់​សុទ្ធ​សាធ​ដែល​មាន​សរសៃ​រស់​ គ្មាន​រោម​ អាច​បត់​បាន​មិន​បាក់​ ជា​ស្លឹក​មាន​សាច់​រលោង​ដូច​ជា​ ស្លឹក​ក្រវ៉ាន់ ស្លឹក​ពួច ស្លឹក​ជ្រៃក្រឹម ស្លឹក​លំពស់។ល។ នៅកូរ៉េខាងត្បូង វាត្រូវបានគេហៅថា ឆូជុក (ហាន់ហ្គឹល: 초적) ហើយវាគឺជាសម្បត្តិបេតិកភណ្ឌវប្បធម៌អរូបីរបស់ប្រទេសដែលបានកំណត់។ ជាឧបករណ៍ភ្លេងមួយរបស់អ្នកជនបទ គេសង្កេតឃើញថាវាត្រូវបានលេងដោយអ្នកគង្វាលសត្វ
ស្នែង (ឧបករណ៍ភ្លេង)	<p>ស្នែង​ ជា​ឧបករណ៍​ដែល​ធ្វើ​ដោយ​ស្នែងគោ ស្នែងក្របី ឬ​ស្នែង​ទន្សោង។ ឧបករណ៍​នេះ​មាន​ពីរ​ប្រភេទ​គឺ​ ប្រភេទ​ស្នែង​វែង​ឥត​អណ្តាត​ និង​ប្រភេទ​ស្នែង​ខ្លី​មាន​អណ្តាត។ ប្រភេទស្នែង. ប្រភេទ​ស្នែង​វែងៗ​ឥត​អណ្តាត​ ប្រើ​ប្រាស់​គ្មាន​បទ​បែប​ទេ មាន​តែ​សំនៀង​មួយ​បែប​សម្រាប់​​ជា​សញ្ញា មាន​សូរ​វែងៗ សូរ​ទូនៗ​ ប្រើ​រួមនឹង​ឧបករណ៍​សន្ធាប់​ដទៃ​ទៀត​ ក្នុង​ពេល​លើក​ទ័ព​ទៅ​ធ្វើ​សង្គ្រាម​ម្តងៗ​កាល​ពី​សម័យ​បុរាណ។ ឧបករណ៍​ប្រភេទ​នេះ គេ​ផ្លុំ​ត្រង់​ខាង​ចុង​ស្នែង​ដែល​មាន​ប្រហោង​តូច​មួយ​ល្មម​ផ្លុំ។ ប្រភេទ​ស្នែង​ខ្លី​មាន​អណ្តាត​
មិម	<p>សេចក្តីផ្តើម. នៅរោងទងខាងកើតផ្នែកខាងត្បូងនៃប្រាសាទបាយ័ន ឃើញមានរូបទេពអប្សរាមួយអង្គអង្គុយកូតឧបករណ៍តន្ត្រីម្យ៉ាងក្នុងអំបូរទ្រ។ តាមការសិក្សាស្រាវជ្រាវឧបករណ៍នេះបានរកឃើញនៅខេត្តរតនៈគីរី ក្នុងស្រុកអូរជុំ ស្ថិតនៅក្នុងដៃបងប្អូនជនជាតិគ្រឹង និងទំពូន ដែលជាឧបករណ៍ដល់កម្រហើយរកកលផុតរលត់ទៅហើយដែរ បងប្អូនគ្រឹង និងទំពូនបានហៅឧបករណ៍ភ្លេងនេះថា មិម។ ចំពោះជនជាតិខ្មែរសម័យបច្ចុប្បន្នមួយចំនួនមិនបានស្គាល់ ហើយព្រមទាំងមិនដឹងថាមានឧបករណ៍ភ្លេងមួយនេះទេ។ មិមរបកគំហើញ​​ឈ្មោះ​ឧបករណ៍​ភ្លេងនា​សម័យអង្គ​រប្រភព​ឧបករណ៍​ភ្លេងខ្មែរ​មួយចំនួន
មាលាដួងចិត្ត	<p>រឿងមាលាដួងចិត្ត និពន្ធក្នុងឆ្នាំ ១៩៧២ ។ បោះពុម្ពផ្សាយលើកដំបូងបង្អស់នៅឆ្នាំ១៩៧២។ រឿងនេះនិពន្ធដោយ លោក នូ ហាច មុនរឿងផ្កាស្រពោននិងរឿងនារីជាទីស្នេហា។ នៅក្នុងរឿងនេះ តួអង្គប្រុស ឈ្មោះទីឃាវុធ (ដែលផ្តើមឡើងជាសិស្សនៃវិទ្យាល័យព្រះស៊ីសុវត្ថិ ក្នុងឆ្នាំ១៩៣៩)។ រីឯតួអង្គស្រី ឈ្មោះ ថាចន្ទមុនី(ជាជនជាតិចោរសៀម)។រឿងនេះកើតឡើងក្នុងជំនាន់ រាជ្យហ្លួងមុនីវង្ស នៃសម័យអា ណានិគមបារាំងហើយសាច់រឿងទាំងមូលកើតឡើងរហូតដល់ឆ្នាំ១៩៤៦ (រាជ្យហ្លួងនរោត្តមសីហនុ)។ទិឃាវុធគឺជាបុរសម្នាក់ដែលសុភាព ទន់ភ្លន់ក្នុងទំនាក់ទំនងជាមួយនឹងអ្នកដទៃ ហើយមាន
នាងកាកី	<p>អារ៉មនឹងបារ៉មកថា. ជំរាបសួរមនឺស្សបុរសនឹងមនុស្សនារីញុំមិនមែនការសំពះឡើយតែPHOEUNជូនជាដំណឹងថាបងអាអូនតូចៗពូមីងលោកអ៊ុំតាយានឹងសាត់គោកសាត់ទឹកនឹងសាត់ទេពហោះហើររុកធម្មជាតិទេវតាអារ៉ាក់ទឹកនាក់តាភ្នំនឹងធម្មជាតិចំរុះពណ៌ទាំងឡាយអារ៉មកថានាក់មានចំណេះដឹងនឹងមិនមានចំណេះដឹងតើការរៀនចេញពីញុំចេះដល់កំរិតណាហើយមិត្តៗបងៗអ៊ុំៗតាយាអាន​ជាទី​និទាន សៀវភៅ​រឿង​កាកីដែលបងអាអូនតូចៗ និង​មិត្ត​ៗកំពុង​អាន​ពេលនេះ គឺ​បាន​រៀបរាងឡើង តាម​ឯកសារ​កកំណាបដែលជាមនុស្សហើយមនឺស្សរស់ភឿននិពន់កែតំរូវយកតួរបស់​កកកាការចេញដើមកំណើតសៀវភៅដោយការនឹកឃើញរបស់ញុំដោយ
គយ សារុន	<p>ស្នាដៃ. -បុប្ផាខ្មៅ(សៀវភៅកម្រងកំណាព្យ -កើតជាមនុស្សនេះ (កម្រងកំណាព្យ ជាប់ក្នុងការប្រឡងស្នាដៃនិពន្ធរង្វាន់ក្រមង៉ុយ) ជីវប្រវត្តិ និងស្នាដៃលោក គយ សារុន លោកគយ សារុន កើតនៅថ្ងៃទី២២ ខែឧសភា ឆ្នាំ១៩៤០ នៅសង្កាត់លំចង់ ស្រុកសំរោង ខេត្តតាកែវ។ លោកចូលជាសមាជិកអ្នកនិពន្ធខ្មែរនៅថ្ងៃទី២៣ វិច្ឆកាឆ្នាំ១៩៧០។ កាលនៅជាសិស្សវិទ្យាល័យស៊ីសុវត្ថិថ្នាក់ទី៤ (គ.ស. ១៩៥៨) យុវជននេះបានផ្តើមសរសេរកម្រងកំណាព្យមានចំណងជើងថា ជីវិតនិស្សិត ត្រូវបានជាប់លេខ៣ ក្នុងការប្រលងប្រជែងអក្សរសាស្រ្ត ឆ្នាំ១៩៥៩ ខាងក្រសួងអប់រំជាតិ។ ពីឆ្នាំ១៩៦៥ ដល់ ១៩៦
សាង សាវ៉ាត	<p>នេះរូបលោក សាង សាវាតជាបញ្ញវន្តខ្មែរ កើតនៅ ឆ្នាំ ១៩២៦ ក្នុងឆ្នាំ ១៩៥៤ លោកធ្លាប់ធ្វើជាចាងហ្វាង កាសែត «ខ្មែរ ថ្មី» ដែលមានសញ្ញាកងចក្រ ឆ្នំា ១៩៥៥ លោកបាននិពន្ធ សៀវភៅប្រលោមលោក រឿង «មហាចោរទល់ដែន» ឆ្នាំ១៩៥៦ លោកបាននិពន្ធរឿងប្រលោមលោកមួយទៀត គឺរឿង «តេជោក្រហម»រួមសហការនិងលោក សរ កាពូន ក្នុង ការសរសេររឿង តេជោក្រហមនេះ ត្រូវបានយកសាច់រឿងនេះមកចុុះផ្សាយនៅសារព៌តមាន «សង្កេតការណ៏ថ្មី» កំឡុងឆ្នាំ ១៩៥៨ លោក សាង សាវាត ត្រូវរដ្ឋាភិបាលសម្តេចនរោត្តម សីហនុ ចោទប្រកាន់លោក ពីបទ ធ្វើវិទ្ធង្សនាប្រឆាំងនិងរបបគ្រប់គ្រងត្រូវបានពួកភ្នាក
កិច្ចព្រមព្រៀងពាណិជ្ជកម្ម	<p>A trade agreement (also known as trade pact) is a wide ranging tax, tariff and trade treaty that often includes investment guarantees. The most common trade agreements are of the preferential and free trade types are concluded in order to reduce (or eliminate) tariffs, quotas and other trade restrictions on items traded between the signatories. Classification of trade pacts. By number and type of signatories. A trade agreement is classified as "bilateral" (BTA) when signed between two sides,
ឃុំព្រៃទន្លេ	<p>ឃុំព្រៃទន្លេ () ស្ថិតនៅក្នុង ស្រុកបន្ទាយមាស ខេត្តកំពត មាន ៥ភូមិ÷ ព្រំប្រទល់នៃឃុំព្រៃទន្លេ ឃុំព្រៃទន្លេ ជាឃុំមួយដែលស្ថិតនៅ ស្រុកបន្ទាយមាស ខេត្តកំពត។ ប្រជាសាស្ត្រ. ឃុំនេះជាតំបន់ជាយដែនជាប់នឹងប្រទេសវៀតណាម។ មានប្រជាជនរស់នៅតិច​ ប្រមាណជាង២០គ្រួសារ ភាគច្រើនប្រកបរបរជាកសិករ។ ភូមិសាស្ត្រ. ឃុំនេះមានផ្លូវលំក្រាលគ្រោះមួយខ្សែ​ ដែលសាងសង់នៅឆ្នាំ​ ២០១១ ឃុំនេះជាតំបន់វាលទំនាប ងាយនឹងលិចទឹកនៅរដូវវស្សា។ ប្រជាកសិករប្រករបរធ្វើស្រែប្រាំង និងនេសាទ។​ បើយើងធ្វើដំណើរចេញពីស្រុកកំពង់ត្រាច ខេត្តកំពតទៅខាងកើតតាមបណ្តោយផ្លូវជាតិ
ប្រាក់ (អសង្ស័យកម្ម)	<p>ប្រាក់អាចសំដៅទៅលើ៖</p>
ស្រុក	<p>ស្រុកគឺជាប្រភេទនៃបំណែងចែករដ្ឋបាលមួយ ក្នុងប្រទេសមួយចំនួនដែលត្រូវបានគ្រប់គ្រងដោយរដ្ឋាភិបាលដែនដី។ អង្គភាពខ្លះដែលត្រូវបានគេស្គាល់ថាជាស្រុកប្រែប្រួលយ៉ាងខ្លាំងទៅតាមទំហំ ដែលលាតសន្ធឹងអាស្រ័យទៅតាមបណ្ដាតំបន់ ឬ អាណាស្រុក ក្រុងជាច្រើន ឬ បំណែងចែករងនៃបណ្ដាក្រុងទាំងមូល។ កម្ពុជា. ស្រុក តាមច្បាប់រដ្ឋបាលថ្មីរបស់កម្ពុជាវាជាបំណែងចែករដ្ឋបាលថ្នាក់ទីពីរបន្ទាប់ពីខេត្ត ដែលមានឋានៈស្មើនឹង ក្រុង និង ខណ្ឌ នៃរាជធានីភ្នំពេញ។ បំណែងចែករដ្ឋបាលនេះមានជាយូរមកហើយ ដែលកាលពីជំនាន់​មុន បើតាមសៀវភៅអរិយធម៌ខ្មែររបស់លោក ត្រឹង-ងារ បានសរសេរ
អនេសនៈ	<p>ភិក្ខុ​គ្រប់​រូប​មិន​ត្រូវ​ប្រព្រឹត្តអនេសនៈ ចំពោះ​គ្រហស្ថ​ទាំង​ឡាយ ពោល​គឺ​មិន​ត្រូវ​ផ្តល់​វត្ថុ​អ្វី​មួយ​ដោយ​រំពឹង​ចង់​បាន​លាភសក្ការៈ​ពី​ពុទ្ធបរិស័ទ​​វិញ​ឡើយ ។ អានេសនៈ ២១ ប្រការ​នោះ​ ​​គឺ ៖ ១ - វេឡុទានំ ការឲ្យ​ឫស្សី​ដែល​ជា​ទ្រព្យ​គរុភណ្ឌ (ទ្រព្យ​សម្រាប់​សង្ឃ​គង់​ក្នុង​វត្ត​អារាម) ២ - បត្ដទានំ ការឲ្យ​ស្លឹកឈើ ៣ - បុប្ផទានំ ការឲ្យផ្កាឈើ ៤ - ផលទានំ ការឲ្យ​ផ្លែឈើ ៥ - ទន្ដកដ្ឋទានំ ការឲ្យឈើស្ទន់​សម្រាប់​ដុស​ធ្មេញ ៦ - មុខាទកទានំ ការឲ្យទឹកលុបមុខ ៧ - សិនានទានំ ការឲ្យ​វត្ថុសម្រាប់​ងូត សម្រាប់​គក់ ៨ - ចុ
បច្ចយសន្និសិ្សតសីល	<p>បច្ចយសន្និស្សិតសីល (បា.) (ប៉័ច-ចៈយ៉ៈ-សន់-និស-សិតៈសិល) សីល​ដែល​មាន ព្រោះ​អាស្រ័យ​ការ​ពិចារណា​បច្ច័យ ៤ (ម. ព. ចតុប្បារិសុទ្ធិ​សីល និង ចតុប្បច្ច័យ ផង) ។</p>
បាបធម៌	<p>(សំ.), (បា.) (បាប៉ៈធ័រ) (បាបធម្ម) ធម៌​លាមក, អាក្រក់ គឺ​សភាវៈ​ដែល​ជា​ជំនួយ​ចិត្ត នាំ​ចិត្ត​ឲ្យ​ហ៊ាន​ធ្វើ​អំពើ​អាក្រក់ ដូច​យ៉ាង​សេចក្ដី​ច្រណែន​ឈ្នានីស, ឥត​អៀន​ខ្មាស ឥត​រាង​រអា​ទៅ​រក​អំពើ​អាក្រក់ ជាដើម ។ បាបធម៌ ៥ នោះគឺ ៖</p>
បច្ចយសន្និស្សិតសីល	<p>(បា.)(ប៉័ច-ចៈយ៉ៈ-សន់-និស-សិតៈសិល) សីល​ដែល​មាន ព្រោះ​អាស្រ័យ​ការ​ពិចារណា​បច្ច័យ ៤ (ម. ព. ចតុប្បារិសុទ្ធិ​សីល និង ចតុប្បច្ច័យ ផង) ។ សីលដែលអាស្រ័យនូវបច្ច័យ បច្ច័យនោះមាន៤យ៉ាង គឺ ៖</p>
